studentID,collaborators,interaction,numInteractionCurr,numInteractionTotal,direction,proofDir,action,rule,numAction1Curr,numAction2Curr,numAction3Curr,numAction4Curr,numAction5Curr,numAction6Curr,numAction7Curr,numAction8Curr,numAction9Curr,numAction10Curr,numAction1Total,numAction2Total,numAction3Total,numAction4Total,numAction5Total,numAction6Total,numAction7Total,numAction8Total,numAction9Total,numAction10Total,currPrb,hintType,hintGiven,isForced,hintCount,stepTime,elTime,certificate,numProblemsCompleted,PPType,numAttempts,hintFollow
wrcoakle,,548,31,298,0,0,7,get,11,6,9,0,3,1,1,0,0,0,114,93,71,0,9,2,2,0,3,4,1.0.3.0,3,Try to derive (W+-R),0,1,1.203000000000003,183.68,,9,0,11,0
wrcoakle,,23,7,7,0,0,3,Conj,3,0,3,0,1,0,0,0,0,0,3,0,3,0,1,0,0,0,0,0,1.0.2.0,3,Try to derive (B*(S+L)),1,1,59.403999999999996,173.994,,11,0,0,0
wrcoakle,,837,1,1,0,0,7,get,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.1.1.0,3,Try to derive -O,0,1,5.0,5,,12,9,0,1
wrcoakle,,843,5,5,0,0,7,get,1,0,1,0,1,0,2,0,0,0,1,0,1,0,1,0,2,0,0,0,4.1.1.0,3,Try to derive (K>A),0,1,12.193000000000001,25.26,,12,9,0,0
wrcoakle,,880,24,24,0,0,1,(-O*(-W>A)),9,2,8,0,3,0,2,0,0,0,9,2,8,0,3,0,2,0,0,0,4.1.1.0,3,Try to derive (K>A),1,1,6.824999999999989,139.691,,12,9,0,0
wrcoakle,,922,48,48,0,0,1,-(R*N),20,6,12,0,5,3,2,0,0,0,20,6,12,0,5,3,2,0,0,0,4.1.1.0,3,Try to derive (K>A),1,1,1.4089999999999918,240.166,,12,9,0,0
wrcoakle,,930,55,55,0,0,3,Impl,23,8,14,0,5,3,2,0,0,0,23,8,14,0,5,3,2,0,0,0,4.1.1.0,3,Try to derive (K>A),1,0,4.361999999999966,261.844,,12,9,0,0
wrcoakle,,939,62,62,0,0,7,get,26,8,15,0,5,5,3,0,0,0,26,8,15,0,5,5,3,0,0,0,4.1.1.0,3,Try to derive (K>A),0,1,1.190999999999974,282.798,,12,9,0,0
wrcoakle,,961,73,73,0,0,7,get,31,8,17,0,6,7,4,0,0,0,31,8,17,0,6,7,4,0,0,0,4.1.1.0,3,Try to derive (U>K),0,1,2.254000000000019,361.61,,12,9,0,0
mbbennis,,463,6,6,0,0,1,(J>Z),4,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3.-1.1.0,3,Try to derive -Z,1,1,5.224,12.205,,1,2,0,1
mbbennis,,509,1,30,0,0,7,get,0,0,0,0,0,0,1,0,0,0,13,8,6,0,2,0,1,0,0,0,3.-1.1.0,3,Try to derive -J,0,1,1.846,1.846,,1,2,2,1
mbbennis,,514,2,31,0,0,7,get,0,0,0,0,0,0,2,0,0,0,13,8,6,0,2,0,2,0,0,0,3.-1.1.0,3,Try to derive -J,0,1,1.5499999999999998,3.396,,1,2,2,1
mbbennis,,536,15,44,0,0,3,Add,6,2,4,0,1,0,2,0,0,0,19,10,10,0,3,0,2,0,0,0,3.-1.1.0,3,Try to derive (J+K),1,1,15.376999999999995,50.309,,1,2,2,0
mbbennis,,549,6,6,0,0,1,(C*-F),4,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,3.-1.2.0,3,Try to derive -(-K+-Z),1,1,5.438000000000001,11.749,,2,2,0,1
mbbennis,,562,13,13,0,0,7,get,5,2,4,0,1,0,1,0,0,0,5,2,4,0,1,0,1,0,0,0,3.-1.2.0,3,Try to derive -D,0,1,9.087999999999994,67.445,,2,2,0,1
mbbennis,,361,4,4,0,0,2,O,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2.-1.3.0,3,Try to derive Q>P,1,1,0.9600000000000009,10.371,,4,7,0,1
mbbennis,,385,21,21,0,0,1,(Q>P),11,5,3,0,2,0,0,0,0,0,11,5,3,0,2,0,0,0,0,0,2.-1.3.0,3,Try to derive (K*O),1,1,15.179999999999993,66.579,,4,7,0,0
mbbennis,,765,2,2,0,0,1,((A>-B)+C),2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5.1.1.0,3,Try to derive B>-A,1,1,0.4629999999999992,10.539,,5,6,0,0
mbbennis,,797,1,13,0,0,7,get,0,0,0,0,0,0,1,0,0,0,6,2,4,0,0,0,1,0,0,0,5.1.1.0,3,Try to derive B>-A,0,1,1.056,1.056,,5,6,2,0
mbbennis,,804,6,18,0,0,7,get,3,0,1,0,0,0,2,0,0,0,9,2,5,0,0,0,2,0,0,0,5.1.1.0,3,Try to derive (-D>B),0,1,1.8969999999999985,20.025,,5,6,2,0
mbbennis,,809,1,21,0,1,7,get,0,0,0,0,0,0,1,0,0,0,10,3,5,0,0,0,3,0,0,0,5.1.1.0,3,Try to derive B>-A,0,1,1.122,1.122,,5,6,3,0
mbbennis,,817,7,27,0,1,7,get,3,1,1,0,0,0,2,0,0,0,13,4,6,0,0,0,4,0,0,0,5.1.1.0,3,Try to derive (-D>B),0,1,1.9130000000000003,12.585,,5,6,3,0
mbbennis,,841,3,38,0,0,7,get,2,0,0,0,0,0,1,0,0,0,19,6,8,0,0,0,5,0,0,0,5.1.1.0,3,Try to derive B>-A,0,1,1.3529999999999998,3.752,,5,6,4,0
mbbennis,,848,9,44,0,0,7,get,4,2,1,0,0,0,2,0,0,0,21,8,9,0,0,0,6,0,0,0,5.1.1.0,3,Try to derive (-D>B),0,1,2.1140000000000008,14.65,,5,6,4,0
mbbennis,,866,21,56,0,0,2,((-D+A)>(B+-B)),11,5,3,0,0,0,2,0,0,0,28,11,11,0,0,0,6,0,0,0,5.1.1.0,3,Try to derive (B>-A),1,1,9.724000000000004,77.799,,5,6,4,0
mbbennis,,1032,3,72,0,1,7,get,1,1,0,0,0,0,1,0,0,0,36,15,14,0,0,0,7,0,0,0,5.1.1.0,3,Try to derive B>-A,0,1,1.3010000000000002,8.429,,5,6,6,0
mbbennis,,1039,9,78,0,1,7,get,5,1,1,0,0,0,2,0,0,0,40,15,15,0,0,0,8,0,0,0,5.1.1.0,3,Try to derive (-D>B),0,1,1.8589999999999982,18.72,,5,6,6,0
mbbennis,,1052,6,84,0,0,7,get,3,1,1,0,0,0,1,0,0,0,43,16,16,0,0,0,9,0,0,0,5.1.1.0,3,Try to derive (-D>B),0,1,0.867,7.213,,5,6,7,0
mbbennis,,1065,17,95,0,0,3,CD,9,4,3,0,0,0,1,0,0,0,49,19,18,0,0,0,9,0,0,0,5.1.1.0,3,Try to derive (B>-A),1,0,5.933,45.425,,5,6,7,0
mbbennis,,1070,20,98,0,0,2,((-D+A)>(B+-B)),10,5,4,0,0,0,1,0,0,0,50,20,19,0,0,0,9,0,0,0,5.1.1.0,3,Try to derive (B>-A),1,1,24.892999999999994,83.877,,5,6,7,0
mbbennis,,1085,30,108,0,0,2,(-A+-B),14,8,7,0,0,0,1,0,0,0,54,23,22,0,0,0,9,0,0,0,5.1.1.0,3,Try to derive (B>-A),1,1,6.978999999999985,189.696,,5,6,7,0
mbbennis,,1097,37,115,0,0,1,((-D+A)>(B+-B)),18,8,9,0,1,0,1,0,0,0,58,23,24,0,1,0,9,0,0,0,5.1.1.0,3,Try to derive (A>D),1,1,8.353000000000009,233.864,,5,6,7,0
mbbennis,,291,6,6,0,0,1,(I+F),4,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,2.-1.1.0,3,Try to derive F,1,1,0.5080000000000009,10.032,,6,7,0,1
mbbennis,,320,27,27,0,0,3,Add,13,8,5,0,1,0,0,0,0,0,13,8,5,0,1,0,0,0,0,0,2.-1.1.0,3,Try to derive (F+G),1,1,1.6430000000000007,62.5,,6,7,0,0
mbbennis,,45,5,11,0,0,1,Z,3,2,0,0,0,0,0,0,0,0,6,4,1,0,0,0,0,0,0,0,1.0.3.0,3,Try to derive -W,1,1,18.368000000000002,25.181,,8,0,1,1
mbbennis,,72,20,26,0,0,7,get,8,6,5,0,0,0,1,0,0,0,11,8,6,0,0,0,1,0,0,0,1.0.3.0,3,Try to derive -W,0,2,12.523000000000025,397.699,,8,0,1,1
mbbennis,,73,21,27,0,0,7,get,8,6,5,0,0,0,2,0,0,0,11,8,6,0,0,0,2,0,0,0,1.0.3.0,3,Try to derive -W,0,3,0.589999999999975,398.289,,8,0,1,1
mbbennis,,258,26,53,0,0,6,(Z+G),12,10,2,0,1,1,0,0,0,0,23,18,8,0,1,1,2,0,0,0,1.0.3.0,3,Try to derive -W,1,0,1.5870000000000175,132.139,,8,0,2,1
mbbennis,,269,34,61,0,0,2,((W+-R)*N),16,11,4,0,2,1,0,0,0,0,27,19,10,0,2,1,2,0,0,0,1.0.3.0,3,Try to derive (W+-R),1,1,12.90900000000002,176.722,,8,0,2,0
mbbennis,,278,41,68,0,0,3,DS,19,12,6,0,3,1,0,0,0,0,30,20,12,0,3,1,2,0,0,0,1.0.3.0,3,Try to derive (G+Z),1,0,12.987000000000023,216.842,213E0-322DT-1E0L1-03181,8,0,2,0
mbbennis,,1139,5,5,0,0,2,(Y=P),3,2,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,6.-1.3.0,3,Try to derive P>C,1,1,0.809000000000001,12.102,,10,37,0,0
mbbennis,,1155,1,16,0,1,7,get,0,0,0,0,0,0,1,0,0,0,8,7,0,0,0,0,1,0,0,0,6.-1.3.0,3,Try to derive P>C,0,1,2.086,2.086,,10,37,1,0
mbbennis,,1185,11,32,0,0,2,(-P=-C),6,3,1,0,1,0,0,0,0,0,17,12,1,0,1,0,1,0,0,0,6.-1.3.0,3,Try to derive P>C,1,1,3.195999999999998,54.184,,10,37,2,0
mbbennis,,1417,4,38,0,0,1,(-Y>-C),3,1,0,0,0,0,0,0,0,0,21,13,1,0,1,0,1,0,0,1,6.-1.3.0,3,Try to derive P>C,1,1,7.993,15.127,,10,37,3,0
mbbennis,,1489,53,87,0,0,3,CP,23,21,8,0,1,0,0,0,0,0,41,33,9,0,2,0,1,0,0,1,6.-1.3.0,3,Try to derive P>C,1,1,1.5420000000000016,197.542,,10,37,3,0
mbbennis,,1193,3,4,0,0,2,(N>C),2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,6.-1.3.1,3,Try to derive C>-J,1,1,3.593000000000001,10.566,,10,37,1,0
mbbennis,,1221,23,24,0,0,7,get,10,7,4,0,0,1,1,0,0,0,10,7,4,0,0,1,1,0,0,1,6.-1.3.1,3,Try to derive C>-J,0,1,3.016999999999996,77.286,,10,37,1,1
mbbennis,,1506,9,46,0,0,2,(N>C),5,4,0,0,0,0,0,0,0,0,21,15,5,0,0,1,1,0,1,2,6.-1.3.1,3,Try to derive C>-J,1,1,0.677999999999999,10.619,,10,37,2,1
mbbennis,,1494,1,66,0,0,7,get,0,0,0,0,0,0,1,0,0,0,27,22,11,0,0,1,2,0,1,2,6.-1.3.1,3,Try to derive (C>-J),0,1,2.761,2.761,,10,0,3,0
mbbennis,,1526,22,87,0,0,1,(N>C),10,6,4,0,1,0,1,0,0,0,37,28,15,0,1,1,2,0,1,2,6.-1.3.1,3,Try to derive (C>-J),1,1,0.6659999999999968,99.69,,10,0,3,0
mbbennis,,655,10,10,0,0,1,(Z*-W),6,1,2,0,1,0,0,0,0,0,6,1,2,0,1,0,0,0,0,0,4.1.2.0,3,Try to derive (-Y+T)>(X+S),1,1,2.192999999999998,25.778,,13,1,0,1
mbbennis,,674,25,25,0,0,1,(-Y>X),13,6,4,0,2,0,0,0,0,0,13,6,4,0,2,0,0,0,0,0,4.1.2.0,3,Try to derive (-Y+T)>(X+S),1,1,3.1469999999999985,58.436,,13,1,0,1
neashley,,238,1,1,0,0,1,(K+J),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.-1.1.0,3,Try to derive -Z,1,1,19.202,19.202,,1,2,0,1
neashley,,248,9,9,0,0,3,DS,4,1,3,0,1,0,0,0,0,0,4,1,3,0,1,0,0,0,0,0,3.-1.1.0,3,Try to derive (J+K),1,0,12.512999999999998,48.906,,1,2,0,0
neashley,,733,8,9,0,0,3,DS,3,0,3,0,2,0,0,0,0,0,3,0,3,0,2,0,0,0,0,1,4.-1.3.1,3,Try to derive (B+F),1,0,7.898,34.896,,2,2,1,0
neashley,,736,10,11,0,0,3,MP,4,0,4,0,2,0,0,0,0,0,4,0,4,0,2,0,0,0,0,1,4.-1.3.1,3,Try to derive (B+F),1,0,6.381,45.533,,2,2,1,0
neashley,,739,13,14,0,0,2,F,6,1,4,0,2,0,0,0,0,0,6,1,4,0,2,0,0,0,0,1,4.-1.3.1,3,Try to derive (B+F),1,1,11.475000000000001,62.048,,2,2,1,0
neashley,,755,26,27,0,0,3,Add,13,3,8,0,2,0,0,0,0,0,13,3,8,0,2,0,0,0,0,1,4.-1.3.1,3,Try to derive (B+F),1,1,3.320999999999998,128.141,,2,2,1,0
neashley,,1188,1,1,0,0,1,(-N+J),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.1.2.0,3,Try to derive -J>-N,1,1,214.068,214.068,,4,-1,0,0
neashley,,1192,5,5,0,0,1,(B=-J),3,0,1,0,1,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,6.1.2.0,3,Try to derive -J>-N,1,1,52.148000000000025,342.252,,4,-1,0,0
neashley,,1197,9,9,0,0,1,((-N+J)*(B+-N)),5,1,2,0,1,0,0,0,0,0,5,1,2,0,1,0,0,0,0,0,6.1.2.0,3,Try to derive -J>-N,1,1,55.15699999999998,408.477,,4,-1,0,0
neashley,,1187,1,15,0,0,1,(B=-J),1,0,0,0,0,0,0,0,0,0,8,3,3,0,1,0,0,0,0,0,6.1.2.0,3,Try to derive (-J>-N),1,1,31.922,31.922,,4,0,1,0
neashley,,1205,14,28,0,0,3,Dist,5,2,6,0,1,0,0,0,0,0,12,5,9,0,2,0,0,0,0,0,6.1.2.0,3,Try to derive (-J>-N),1,0,46.309999999999945,2238.71,,4,0,1,0
neashley,,1207,16,30,0,0,3,Assoc,6,2,7,0,1,0,0,0,0,0,13,5,10,0,2,0,0,0,0,0,6.1.2.0,3,Try to derive (-J>-N),1,1,111.0600000000004,2351.05,,4,0,1,0
neashley,,1226,30,44,0,0,1,(((-N+J)*B)+((-N+J)*-N)),13,6,10,0,1,0,0,0,0,0,20,9,13,0,2,0,0,0,0,0,6.1.2.0,3,Try to derive (-J>-N),1,1,3.569999999999709,2569.1,,4,0,1,0
neashley,,1242,42,56,0,0,2,(-J>-N),17,8,14,0,1,2,0,0,0,0,24,11,17,0,2,2,0,0,0,0,6.1.2.0,3,Try to derive (B>-J),1,1,11.929999999999836,2612.93,,4,0,1,0
neashley,,268,3,3,0,0,1,((S>Y)+(I*Q)),2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3.-1.3.0,3,Try to derive I*Q,1,1,12.931999999999988,211.119,,5,2,0,1
neashley,,271,6,6,0,0,1,((S>Y)>D),4,0,2,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,3.-1.3.0,3,Try to derive S,1,1,12.48599999999999,228.486,,5,2,0,0
neashley,,281,13,13,0,0,2,(S>Y),6,3,4,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,3.-1.3.0,3,Try to derive S,1,1,90.24799999999999,377.793,,5,2,0,0
neashley,,300,24,24,0,0,7,get,10,6,7,0,0,0,1,0,0,0,10,6,7,0,0,0,1,0,0,0,3.-1.3.0,3,Try to derive S,0,2,52.932000000000016,628.763,,5,2,0,0
neashley,,313,31,31,0,0,3,DeM,12,7,11,0,0,0,1,0,0,0,12,7,11,0,0,0,1,0,0,0,3.-1.3.0,3,Try to derive S,1,0,18.390999999999963,810.276,,5,2,0,1
neashley,,319,35,35,0,0,3,DN,13,7,14,0,0,0,1,0,0,0,13,7,14,0,0,0,1,0,0,0,3.-1.3.0,3,Try to derive S,1,1,8.934999999999945,833.486,,5,2,0,1
neashley,,328,43,43,0,0,1,S,16,7,16,0,3,0,1,0,0,0,16,7,16,0,3,0,1,0,0,0,3.-1.3.0,3,Try to derive --S,1,1,13.341000000000008,865.139,,5,2,0,0
neashley,,358,60,60,0,0,7,get,24,10,21,0,3,0,2,0,0,0,24,10,21,0,3,0,2,0,0,0,3.-1.3.0,3,Try to derive --S,0,2,3.372000000000071,967.767,,5,2,0,0
neashley,,667,3,3,0,0,3,Simp,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,4.-1.2.0,3,Try to derive -B,1,1,2.5520000000000014,11.582,,5,2,0,1
neashley,,682,15,15,0,0,3,HS,5,1,6,0,2,0,0,0,0,1,5,1,6,0,2,0,0,0,0,1,4.-1.2.0,3,Try to derive -B,1,1,10.109000000000002,46.174,,5,2,0,1
neashley,,690,21,21,0,0,3,DS,7,3,8,0,2,0,0,0,0,1,7,3,8,0,2,0,0,0,0,1,4.-1.2.0,3,Try to derive -B,1,0,12.931999999999995,76.097,,5,2,0,1
neashley,,693,23,23,0,0,3,DS,8,3,9,0,2,0,0,0,0,1,8,3,9,0,2,0,0,0,0,1,4.-1.2.0,3,Try to derive (C>D),1,0,10.828000000000003,90.799,,5,2,0,0
neashley,,368,1,2,0,0,1,(-D>-I),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.-1.3.1,3,Try to derive S>D,1,1,24.328,24.328,,7,2,1,1
neashley,,374,4,5,0,0,3,Simp,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,3.-1.3.1,3,Try to derive (-S+Q),1,1,3.4010000000000034,66.891,,7,2,1,0
neashley,,379,7,8,0,0,3,Impl,3,0,4,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,1,3.-1.3.1,3,Try to derive (-S+Q),1,0,13.001000000000005,100.786,,7,2,1,0
neashley,,388,14,15,0,0,3,MP,6,0,7,0,1,0,0,0,0,0,6,0,7,0,1,0,0,0,0,1,3.-1.3.1,3,Try to derive -S,1,0,8.15100000000001,144.81,03081-1M1L1-323DT-212E0,7,2,1,1
neashley,,703,1,1,0,0,1,((-Y>-F)*(E>G)),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.-1.3.0,3,Try to derive -F,1,1,13.918,13.918,,9,2,0,0
neashley,,710,8,8,0,0,3,Impl,3,0,3,0,2,0,0,0,0,0,3,0,3,0,2,0,0,0,0,0,4.-1.3.0,3,Try to derive -F,1,1,2.1529999999999987,58.605,,9,2,0,0
neashley,,714,12,12,0,0,3,HS,5,0,4,0,3,0,0,0,0,0,5,0,4,0,3,0,0,0,0,0,4.-1.3.0,3,Try to derive -F,1,0,5.674999999999997,87.166,,9,2,0,0
neashley,,715,13,13,0,0,1,(-Y>-F),6,0,4,0,3,0,0,0,0,0,6,0,4,0,3,0,0,0,0,0,4.-1.3.0,3,Try to derive -F,1,1,91.11500000000001,178.281,,9,2,0,0
neashley,,824,1,1,0,0,1,(G>-Z),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.-1.1.0,3,Try to derive (R>Z),1,1,42.558,42.558,,10,2,0,0
neashley,,834,11,11,0,0,2,(-G+-Z),5,3,2,0,1,0,0,0,0,0,5,3,2,0,1,0,0,0,0,0,5.-1.1.0,3,Try to derive (Z>-G),1,1,22.09899999999999,115.097,,10,2,0,0
neashley,,848,21,21,0,0,3,Impl,9,5,5,0,1,1,0,0,0,0,9,5,5,0,1,1,0,0,0,0,5.-1.1.0,3,Try to derive (Z>-G),1,0,17.427999999999997,178.794,,10,2,0,0
neashley,,148,1,1,0,0,1,(I+F),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.-1.1.0,3,Try to derive F,1,1,30.503,30.503,,11,7,0,1
neashley,,159,10,10,0,0,3,DS,4,1,3,0,2,0,0,0,0,0,4,1,3,0,2,0,0,0,0,0,2.-1.1.0,3,Try to derive F,1,0,15.539999999999992,135.708,,11,7,0,1
neashley,,162,13,13,0,0,2,((F+G)>H),6,2,3,0,2,0,0,0,0,0,6,2,3,0,2,0,0,0,0,0,2.-1.1.0,3,Try to derive (F+G),1,1,41.95400000000001,183.697,,11,7,0,0
neashley,,182,27,27,0,0,3,MP,10,4,10,0,3,0,0,0,0,0,10,4,10,0,3,0,0,0,0,0,2.-1.1.0,3,Try to derive F,1,0,20.004999999999995,516.856,03081-212E0-1T1L1-323DT,11,7,0,1
neashley,,3,1,1,0,0,7,get,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0.1.0,3,Try to derive -D,0,2,2748.48,2748.48,,13,0,0,1
neashley,,4,2,2,0,0,7,get,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0.1.0,3,Try to derive -D,0,3,3.8899999999998727,2752.37,,13,0,0,1
neashley,,5,3,3,0,0,7,get,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,1.0.1.0,3,Try to derive -D,0,4,0.9500000000002728,2753.32,,13,0,0,1
neashley,,6,4,4,0,0,7,get,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,1.0.1.0,3,Try to derive -D,0,5,0.38999999999987267,2753.71,,13,0,0,1
neashley,,7,5,5,0,0,7,get,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,1.0.1.0,3,Try to derive -D,0,6,0.1999999999998181,2753.91,,13,0,0,1
neashley,,8,6,6,0,0,7,get,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,1.0.1.0,3,Try to derive -D,0,7,0.21000000000003638,2754.12,,13,0,0,1
neashley,,23,1,9,0,0,7,get,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,7,0,0,0,1.0.1.0,3,Try to derive -D,0,1,8.405,8.405,,13,0,1,1
neashley,,97,4,4,0,0,1,(-U>-L),2,0,1,0,1,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,1.0.2.0,3,Try to derive (B*(S+L)),1,1,16.57199999999999,128.313,,14,0,0,0
neashley,,103,7,7,0,0,2,(B*(S+L)),3,1,2,0,1,0,0,0,0,0,3,1,2,0,1,0,0,0,0,0,1.0.2.0,3,Try to derive (S+L),1,1,9.120000000000005,171.592,,14,0,0,1
neashley,,110,12,12,0,0,3,DS,5,1,4,0,2,0,0,0,0,0,5,1,4,0,2,0,0,0,0,0,1.0.2.0,3,Try to derive (B*(S+L)),1,0,60.739000000000004,245.394,1N1L1-03081-323DT-212E0,14,0,0,0
neashley,,425,1,1,0,0,1,(K>-W),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.1.1.0,3,Try to derive -O,1,1,30.884,30.884,,15,2,0,1
neashley,,427,3,3,0,0,9,,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,4.1.1.0,3,Try to derive -O,1,1,27.458000000000006,61.993,,15,2,0,1
neashley,,429,1,4,0,0,1,((U>K)+(R*N)),1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,4.1.1.0,3,Try to derive -O,1,1,11.708,11.708,,15,2,1,1
neashley,,440,10,13,0,0,1,((R*N)>O),4,1,3,0,2,0,0,0,0,0,5,1,4,0,2,0,0,0,1,0,4.1.1.0,3,Try to derive (K>A),1,1,16.863999999999997,48.739,,15,2,1,0
neashley,,448,17,20,0,0,3,HS,8,1,6,0,2,0,0,0,0,0,9,1,7,0,2,0,0,0,1,0,4.1.1.0,3,Try to derive (K>A),1,0,9.012,85.148,,15,2,1,0
wlpayne,,12,2,9,0,0,1,(A>(B*C)),2,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,0,1.0.1.0,3,Try to derive B*C,1,1,3.048,11.3,,0,0,1,0
wlpayne,,14,4,11,0,0,7,get,2,1,0,0,0,0,1,0,0,0,5,3,2,0,0,0,1,0,0,0,1.0.1.0,3,Try to derive -D,0,2,3.4640000000000004,17.352,,0,0,1,0
wlpayne,,66,1,2,0,0,7,get,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0.2.0,3,Try to derive -L,0,2,18.582,18.582,,0,0,1,0
mdsabo,,186,10,10,0,0,1,((-K+-Z)>F),6,2,1,0,1,0,0,0,0,0,6,2,1,0,1,0,0,0,0,0,3.-1.2.0,3,Try to derive -D,1,1,19.000999999999976,164.753,,1,2,0,0
mdsabo,,195,16,16,0,0,3,MP,8,2,3,0,2,1,0,0,0,0,8,2,3,0,2,1,0,0,0,0,3.-1.2.0,3,Try to derive -D,1,0,7.389999999999986,196.815,,1,2,0,1
mdsabo,,199,18,18,0,0,3,DeM,8,2,5,0,2,1,0,0,0,0,8,2,5,0,2,1,0,0,0,0,3.-1.2.0,3,Try to derive -D,1,1,22.396000000000015,226.394,,1,2,0,1
mdsabo,,203,22,22,0,0,3,CD,10,2,6,0,3,1,0,0,0,0,10,2,6,0,3,1,0,0,0,0,3.-1.2.0,3,Try to derive -D,1,1,7.935000000000002,261.745,,1,2,0,1
mdsabo,,213,29,29,0,0,3,Add,12,3,9,0,3,2,0,0,0,0,12,3,9,0,3,2,0,0,0,0,3.-1.2.0,3,Try to derive -D,1,1,26.68100000000004,313.095,,1,2,0,1
mdsabo,,111,1,1,0,0,1,O,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.-1.3.0,3,Try to derive Q>P,1,1,61.231,61.231,,4,7,0,1
mdsabo,,125,15,15,0,0,3,HS,8,1,4,0,2,0,0,0,0,0,8,1,4,0,2,0,0,0,0,0,2.-1.3.0,3,Try to derive (K*O),1,0,11.52900000000001,118.141,213E0-322DT-1P0L1-03181,4,7,0,0
mdsabo,,498,5,5,0,1,3,DN,1,0,3,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,5.-1.2.0,3,Try to derive G>-A,1,1,10.301999999999996,38.038,,5,10,0,0
mdsabo,,520,25,25,0,1,3,Conj,9,1,10,0,5,0,0,0,0,0,9,1,10,0,5,0,0,0,0,0,5.-1.2.0,3,Try to derive G>-A,1,1,4.784999999999997,92.556,,5,10,0,0
mdsabo,,526,29,29,0,1,3,Conj,10,1,12,0,6,0,0,0,0,0,10,1,12,0,6,0,0,0,0,0,5.-1.2.0,3,Try to derive G>-A,1,1,29.684999999999988,132.784,,5,10,0,0
mdsabo,,385,3,3,0,1,1,(G>-Z),2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5.-1.1.0,3,Try to derive Z>-G,1,1,11.484,16.625,,7,10,0,1
mdsabo,,391,9,9,0,1,2,-(R>-G),4,2,2,0,1,0,0,0,0,0,4,2,2,0,1,0,0,0,0,0,5.-1.1.0,3,Try to derive (R>Z),1,1,6.774999999999999,44.686,,7,10,0,0
mdsabo,,415,6,21,0,1,1,(Z>-G),3,0,2,0,1,0,0,0,0,0,10,2,6,0,3,0,0,0,0,0,5.-1.1.0,3,Try to derive (R>Z),1,1,18.973,35.839,,7,10,2,0
mdsabo,,424,13,28,0,1,1,-(G>-R),6,1,4,0,2,0,0,0,0,0,13,3,8,0,4,0,0,0,0,0,5.-1.1.0,3,Try to derive (R>Z),1,1,42.566,188.454,,7,10,2,0
mdsabo,,427,16,31,0,1,3,Dist,7,1,6,0,2,0,0,0,0,0,14,3,10,0,4,0,0,0,0,0,5.-1.1.0,3,Try to derive (R>Z),1,1,1.7069999999999936,218.063,,7,10,2,0
